0 0
0.01 0.0444215214927186
0.02 0.0887992043068009
0.03 0.133089253027094
0.04 0.177247958722705
0.05 0.221231742082462
0.06 0.264997196422416
0.07 0.308501130522996
0.08 0.351700611253549
0.09 0.394553005942124
0.1 0.437016024448794
0.11 0.479047760900914
0.12 0.520606735049163
0.13 0.56165193320353
0.14 0.602142848708882
0.15 0.642039521920154
0.16 0.681302579637657
0.17 0.719893273963712
0.18 0.757773520542136
0.19 0.794905936142896
0.2 0.83125387555483
0.21 0.866781467750092
0.22 0.901453651284481
0.23 0.93523620889887
0.24 0.968095801287511
0.25 0.999999999999911
0.26 1.03091731944377
0.27 1.06081724795749
0.28 1.0896702779215
0.29 1.11744793487868
0.3 1.14412280563527
0.31 1.16966856531432
0.32 1.19406000333521
0.33 1.21727304829341
0.34 1.2392847917161
0.35 1.26007351067004
0.36 1.27961868919946
0.37 1.29790103857289
0.38 1.31490251631873
0.39 1.33060634403107
0.4 1.3449970239279
0.41 1.35806035414558
0.42 1.36978344275432
0.43 1.38015472048102
0.44 1.38916395212671
0.45 1.39680224666744
0.46 1.40306206602869
0.47 1.4079372325245
0.48 1.41142293495414
0.49 1.41351573335014
0.5 1.41421356237314
0.51 1.41351573335015
0.52 1.41142293495416
0.53 1.40793723252454
0.54 1.40306206602873
0.55 1.39680224666749
0.56 1.38916395212677
0.57 1.38015472048109
0.58 1.3697834427544
0.59 1.35806035414566
0.6 1.34499702392799
0.61 1.33060634403117
0.62 1.31490251631883
0.63 1.29790103857299
0.64 1.27961868919957
0.65 1.26007351067015
0.66 1.23928479171622
0.67 1.21727304829353
0.68 1.19406000333533
0.69 1.16966856531445
0.7 1.14412280563539
0.71 1.1174479348788
0.72 1.08967027792161
0.73 1.0608172479576
0.74 1.03091731944387
0.75 1.00000000000001
0.76 0.968095801287606
0.77 0.935236208898964
0.78 0.901453651284565
0.79 0.866781467750173
0.8 0.831253875554905
0.81 0.794905936142962
0.82 0.757773520542203
0.83 0.719893273963773
0.84 0.681302579637712
0.85 0.642039521920206
0.86 0.602142848708932
0.87 0.561651933203573
0.88 0.5206067350492
0.89 0.47904776090095
0.9 0.437016024448823
0.91 0.394553005942152
0.92 0.351700611253577
0.93 0.308501130523024
0.94 0.264997196422437
0.95 0.221231742082479
0.96 0.177247958722718
0.97 0.133089253027104
0.98 0.0887992043068106
0.99 0.0444215214927238
1 0

0 0
0.01 0.0887992043068099
0.02 0.177247958722717
0.03 0.264997196422443
0.04 0.35170061125359
0.05 0.437016024448836
0.06 0.520606735049225
0.07 0.602142848708959
0.08 0.68130257963774
0.09 0.757773520542239
0.1 0.831253875554934
0.11 0.901453651284595
0.12 0.96809580128763
0.13 1.03091731944389
0.14 1.08967027792162
0.15 1.1441228056354
0.16 1.19406000333533
0.17 1.2392847917162
0.18 1.27961868919955
0.19 1.31490251631881
0.2 1.34499702392796
0.21 1.36978344275436
0.22 1.38916395212674
0.23 1.40306206602872
0.24 1.41142293495417
0.25 1.41421356237315
0.26 1.41142293495416
0.27 1.40306206602872
0.28 1.38916395212674
0.29 1.36978344275436
0.3 1.34499702392795
0.31 1.3149025163188
0.32 1.27961868919955
0.33 1.2392847917162
0.34 1.19406000333532
0.35 1.14412280563539
0.36 1.08967027792162
0.37 1.03091731944389
0.38 0.968095801287633
0.39 0.901453651284599
0.4 0.83125387555494
0.41 0.757773520542238
0.42 0.681302579637749
0.43 0.602142848708969
0.44 0.520606735049238
0.45 0.437016024448858
0.46 0.351700611253615
0.47 0.264997196422474
0.48 0.177247958722763
0.49 0.0887992043068584
0.5 5.57425216560212E-14
0.51 -0.0887992043067503
0.52 -0.177247958722652
0.53 -0.264997196422369
0.54 -0.351700611253511
0.55 -0.437016024448758
0.56 -0.520606735049135
0.57 -0.60214284870887
0.58 -0.68130257963765
0.59 -0.757773520542141
0.6 -0.831253875554843
0.61 -0.901453651284495
0.62 -0.968095801287529
0.63 -1.03091731944379
0.64 -1.08967027792153
0.65 -1.1441228056353
0.66 -1.19406000333523
0.67 -1.23928479171611
0.68 -1.27961868919946
0.69 -1.31490251631871
0.7 -1.34499702392786
0.71 -1.36978344275426
0.72 -1.38916395212664
0.73 -1.40306206602862
0.74 -1.41142293495408
0.75 -1.41421356237306
0.76 -1.41142293495408
0.77 -1.40306206602864
0.78 -1.38916395212667
0.79 -1.3697834427543
0.8 -1.3449970239279
0.81 -1.31490251631875
0.82 -1.2796186891995
0.83 -1.23928479171616
0.84 -1.19406000333528
0.85 -1.14412280563536
0.86 -1.08967027792158
0.87 -1.03091731944384
0.88 -0.968095801287585
0.89 -0.901453651284546
0.9 -0.831253875554888
0.91 -0.757773520542184
0.92 -0.681302579637695
0.93 -0.602142848708919
0.94 -0.520606735049186
0.95 -0.437016024448808
0.96 -0.351700611253564
0.97 -0.264997196422425
0.98 -0.17724795872271
0.99 -0.0887992043068053
1 0

0 0
0.01 0.133089253027094
0.02 0.264997196422425
0.03 0.394553005942138
0.04 0.520606735049186
0.05 0.642039521920186
0.06 0.75777352054218
0.07 0.866781467750142
0.08 0.968095801287568
0.09 1.06081724795754
0.1 1.14412280563532
0.11 1.21727304829344
0.12 1.27961868919946
0.13 1.33060634403103
0.14 1.36978344275426
0.15 1.39680224666736
0.16 1.41142293495406
0.17 1.41351573335006
0.18 1.40306206602862
0.19 1.38015472048098
0.2 1.34499702392789
0.21 1.29790103857291
0.22 1.23928479171617
0.23 1.16966856531442
0.24 1.08967027792161
0.25 1.00000000000003
0.26 0.901453651284606
0.27 0.794905936143012
0.28 0.681302579637774
